100.000000 0.429798
110.000000 0.352640
120.000000 0.289338
130.000000 0.237408
140.000000 0.194852
150.000000 0.160559
160.000000 0.164582
170.000000 0.273047
180.000000 0.483905
190.000000 0.724760
200.000000 0.908118
210.000000 0.992072
220.000000 0.979871
230.000000 0.900932
240.000000 0.790204
250.000000 0.671060
260.000000 0.548327
270.000000 0.414375
280.000000 0.307015
290.000000 0.251896
300.000000 0.206746
